eps,omega_p,n_cycles,readout,rep,cos,cos_l1,cos_l2,relerr_l1,resid,steps,cycles,gitrev
0.003,0.1,2,0.0,4,0.03137176715370825,0.03137176715370825,0.13085717049908227,31.873113115121157,1.708457e-5,578,289.0,5ef5c11-dirty
0.0003,0.2,2,0.005,3,-0.09836687587720301,0.03324864218627731,-0.09836687587720301,525.9739529203747,3.956093e-5,389,194.5,5ef5c11-dirty
0.001,0.1,8,0.02,7,-0.047409924114283186,-0.04438866137964142,-0.047409924114283186,201.00931870104054,5.042856e-5,1334,667.0,5ef5c11-dirty
0.01,0.1,2,0.0,4,0.07167431032682478,0.07167431032682478,0.31443079650991784,9.560950402604242,1.708457e-5,578,289.0,5ef5c11-dirty
0.3,0.05,2,0.01,6,0.17723094806617262,0.17723094806617262,0.5014417000637311,2.5110593647915045,0.000112622154,953,476.5,5ef5c11-dirty
0.01,0.2,8,0.02,4,0.0163004068040019,0.0163004068040019,0.019869364228351023,29.5453384250026,1.708457e-5,767,383.5,5ef5c11-dirty
0.001,0.2,2,0.005,3,-0.09841260042060299,0.03324733838686648,-0.09841260042060299,157.77196838130814,3.956093e-5,389,194.5,5ef5c11-dirty
0.03,0.1,2,0.0,4,0.1834249611514943,0.1834249611514943,0.5940327967863831,3.225072778385241,1.708457e-5,578,289.0,5ef5c11-dirty
0.003,0.05,8,0.005,1,-0.017040640851153973,0.017255588202362705,-0.017040640851153973,22.001744003159036,0.00032680426,2459,1229.5,5ef5c11-dirty
0.1,0.005,2,0.02,5,0.08364972427838731,0.08364972427838731,0.15660313331990747,7.279891794561847,0.00036867431,7739,3869.5,5ef5c11-dirty
0.1,0.1,2,0.0,4,0.4769860782797347,0.4769860782797347,0.733789568586412,1.1291588227404803,1.708457e-5,578,289.0,5ef5c11-dirty
0.003,0.2,2,0.005,3,-0.06672227948416376,0.05649738230783911,-0.06672227948416376,55.27906359508217,3.956093e-5,389,194.5,5ef5c11-dirty
0.0003,0.05,2,0.02,6,-0.0044877627998942465,-0.0044877627998942465,0.06184178243062165,13.585164940065628,0.000112622154,953,476.5,5ef5c11-dirty
0.01,0.2,2,0.005,3,-0.003906233576700874,0.06180666708712827,-0.003906233576700874,19.97205123790591,3.956093e-5,389,194.5,5ef5c11-dirty
0.3,0.1,2,0.0,4,0.710698064809579,0.710698064809579,0.7504535918648041,0.7072074602446271,1.708457e-5,578,289.0,5ef5c11-dirty
0.03,0.2,8,0.02,4,0.039414023760692064,0.039414023760692064,0.09467979803450016,11.97681071216508,1.708457e-5,767,383.5,5ef5c11-dirty
0.003,0.01,2,0.02,2,-0.00025896657248934213,-0.00025896657248934213,0.0073790122457970215,1.0710091084216349,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.003,0.1,8,0.02,7,-0.02564298320772168,-0.02564298320772168,0.048422690906899754,84.94023634347744,5.042856e-5,1334,667.0,5ef5c11-dirty
0.03,0.2,2,0.005,3,-0.06254576562319024,0.09004261660072381,-0.06254576562319024,7.943836032502377,3.956093e-5,389,194.5,5ef5c11-dirty
0.0003,0.1,2,0.005,4,0.028567705664536445,0.028567705664536445,0.04529570263841917,329.1527540370373,1.708457e-5,578,289.0,5ef5c11-dirty
0.1,0.2,2,0.005,3,0.12765740243816812,0.12765740243816812,0.3435981896994292,3.38410299346171,3.956093e-5,389,194.5,5ef5c11-dirty
0.001,0.05,2,0.02,6,-0.0045209792132747595,-0.0045209792132747595,0.038278131992165905,4.188529698026129,0.000112622154,953,476.5,5ef5c11-dirty
0.1,0.2,8,0.02,4,0.055944212790509686,0.055944212790509686,0.0850673101783862,5.54197528954191,1.708457e-5,767,383.5,5ef5c11-dirty
0.3,0.2,2,0.005,3,0.22173046320321751,0.22173046320321751,0.4663681073544819,1.8308748951568856,3.956093e-5,389,194.5,5ef5c11-dirty
0.001,0.1,2,0.005,4,0.0291534366497946,0.0291534366497946,0.03968502773727099,99.02693217635961,1.708457e-5,578,289.0,5ef5c11-dirty
0.0003,0.2,2,0.01,3,-0.09702038163540837,0.03349577556875444,-0.09702038163540837,522.6049429548736,3.956093e-5,389,194.5,5ef5c11-dirty
0.001,0.2,2,0.01,3,-0.09701647839429303,0.033495257707997696,-0.09701647839429303,156.76028600452076,3.956093e-5,389,194.5,5ef5c11-dirty
0.003,0.1,2,0.005,4,-0.006331912053743095,0.031534767055123786,-0.006331912053743095,36.31984318827921,1.708457e-5,578,289.0,5ef5c11-dirty
0.003,0.05,2,0.02,6,-0.0045175883842341015,-0.0045175883842341015,0.0443658928769377,1.6870668991113105,0.000112622154,953,476.5,5ef5c11-dirty
0.3,0.2,8,0.02,4,-0.000285998379306621,0.1402829733934384,-0.000285998379306621,3.0278080122814757,1.708457e-5,767,383.5,5ef5c11-dirty
0.01,0.1,8,0.02,7,-0.004572957487947428,-0.004572957487947428,0.31834266928303656,32.36507374995296,5.042856e-5,1334,667.0,5ef5c11-dirty
0.003,0.2,2,0.01,3,-0.08290421417258328,0.033495134131803966,-0.08290421417258328,52.23969714253413,3.956093e-5,389,194.5,5ef5c11-dirty
0.01,0.05,8,0.005,1,-0.09724968231147461,0.1135798514090393,-0.09724968231147461,10.711983751207702,0.00032680426,2459,1229.5,5ef5c11-dirty
0.01,0.1,2,0.005,4,0.06609826798001005,0.06609826798001005,0.09514002752391057,13.184985158056625,1.708457e-5,578,289.0,5ef5c11-dirty
0.01,0.2,2,0.01,3,0.02528013055868324,0.02528013055868324,0.057471856384123665,19.78233842890376,3.956093e-5,389,194.5,5ef5c11-dirty
0.3,0.01,8,0.005,7,0.4447198132192243,0.4447198132192243,0.8324721205448044,1.908094934092237,5.042856e-5,11513,5756.5,5ef5c11-dirty
0.03,0.2,2,0.01,3,0.06610172448598513,0.06610172448598513,0.10979153890380929,9.738637718662549,3.956093e-5,389,194.5,5ef5c11-dirty
0.01,0.05,2,0.02,6,0.03679582646337494,0.04544235552721416,0.03679582646337494,12.917859989108573,0.000112622154,953,476.5,5ef5c11-dirty
0.03,0.1,2,0.005,4,0.07413364692954683,0.07413364692954683,0.1129697814010077,6.68359357120816,1.708457e-5,578,289.0,5ef5c11-dirty
0.0003,0.2,8,0.0,5,-0.08976235015246055,0.020588251398972017,-0.08976235015246055,850.5477251090589,0.00036867431,767,383.5,5ef5c11-dirty
0.1,0.2,2,0.01,3,0.12231385347982772,0.12231385347982772,0.1292589580968526,4.8623290331400835,3.956093e-5,389,194.5,5ef5c11-dirty
0.1,0.1,2,0.005,4,0.14254883436670573,0.14254883436670573,0.27132203887979306,3.4328316538741506,1.708457e-5,578,289.0,5ef5c11-dirty
0.3,0.2,2,0.01,3,0.12739556032466065,0.12739556032466065,0.2810682924616403,2.573035880477907,3.956093e-5,389,194.5,5ef5c11-dirty
0.03,0.1,8,0.02,7,0.009387654821016883,0.009387654821016883,0.23835332476137963,14.049644049405117,5.042856e-5,1334,667.0,5ef5c11-dirty
0.001,0.2,8,0.0,5,-0.07886281659719724,0.02136217050438284,-0.07886281659719724,255.12726645420994,0.00036867431,767,383.5,5ef5c11-dirty
0.03,0.05,2,0.02,6,0.03966475920080109,0.03966475920080109,0.05941298021885737,7.601358904677556,0.000112622154,953,476.5,5ef5c11-dirty
0.0003,0.2,2,0.02,3,-0.04713805135049868,-0.010516141608079713,-0.04713805135049868,731.2568909662242,3.956093e-5,389,194.5,5ef5c11-dirty
0.3,0.1,2,0.005,4,0.2671550529513741,0.2671550529513741,0.5243274816377638,1.8366517484752372,1.708457e-5,578,289.0,5ef5c11-dirty
0.001,0.2,2,0.02,3,0.0058492748029331035,0.02767443752506389,0.0058492748029331035,246.39626059088394,3.956093e-5,389,194.5,5ef5c11-dirty
0.003,0.2,8,0.0,5,-0.04758117023039193,0.02357742067933297,-0.04758117023039193,85.007590742744,0.00036867431,767,383.5,5ef5c11-dirty
0.01,0.02,8,0.005,4,0.06331031308375244,0.09972219298739965,0.06331031308375244,11.098200281640988,1.708457e-5,5852,2926.0,5ef5c11-dirty
0.01,0.01,2,0.02,2,-0.004266516285614098,-0.0016133125289275502,-0.004266516285614098,7.257677352528735,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.003,0.2,2,0.02,3,0.009719998329236205,0.03041891095387156,0.009719998329236205,83.61091884372149,3.956093e-5,389,194.5,5ef5c11-dirty
0.0003,0.1,2,0.01,4,0.013683849448554173,0.013683849448554173,0.04135674494714634,316.45435758780144,1.708457e-5,578,289.0,5ef5c11-dirty
0.01,0.2,8,0.0,5,0.03133221688415029,0.03133221688415029,0.06218018946216152,25.475178882486553,0.00036867431,767,383.5,5ef5c11-dirty
0.1,0.05,2,0.02,6,0.04372465208656924,0.04372465208656924,0.2506833464888163,5.710401444919808,0.000112622154,953,476.5,5ef5c11-dirty
0.01,0.2,2,0.02,3,0.015072287897273808,0.04012253485456478,0.015072287897273808,27.92983880885928,3.956093e-5,389,194.5,5ef5c11-dirty
0.001,0.1,2,0.01,4,0.017870113275075275,0.017870113275075275,0.20923782989808604,100.44633332945287,1.708457e-5,578,289.0,5ef5c11-dirty
0.03,0.05,8,0.005,1,0.15392408688137682,0.15392408688137682,0.35247081760413623,6.671835660613943,0.00032680426,2459,1229.5,5ef5c11-dirty
0.1,0.1,8,0.02,7,0.07335371172677896,0.07335371172677896,0.08935164830595893,6.485737299203292,5.042856e-5,1334,667.0,5ef5c11-dirty
0.03,0.2,2,0.02,3,-0.06615987225992834,0.015818430590805743,-0.06615987225992834,12.559503974373719,3.956093e-5,389,194.5,5ef5c11-dirty
0.03,0.2,8,0.0,5,0.05349164645436584,0.05349164645436584,0.3404307802592251,8.492678195209194,0.00036867431,767,383.5,5ef5c11-dirty
0.1,0.2,2,0.02,3,-0.11122193220484852,0.05332482488276278,-0.11122193220484852,5.945021130558663,3.956093e-5,389,194.5,5ef5c11-dirty
0.003,0.1,2,0.01,4,0.017912616729198746,0.017912616729198746,0.21546328831311265,33.68729849992627,1.708457e-5,578,289.0,5ef5c11-dirty
0.3,0.05,2,0.02,6,0.0806470957907354,0.0806470957907354,0.12976979733565835,3.5272687097327617,0.000112622154,953,476.5,5ef5c11-dirty
0.3,0.2,2,0.02,3,0.05782375177430096,0.12908235421286499,0.05782375177430096,3.060915461479984,3.956093e-5,389,194.5,5ef5c11-dirty
0.1,0.2,8,0.0,5,0.129374307347496,0.129374307347496,0.7221021116527382,2.6408348561241635,0.00036867431,767,383.5,5ef5c11-dirty
0.0003,0.2,2,0.0,4,0.014602306961881724,0.014602306961881724,0.04658942033348872,509.60343440109426,1.708457e-5,389,194.5,5ef5c11-dirty
0.01,0.1,2,0.01,4,0.054214990139626794,0.054214990139626794,0.2610554543036274,15.654671554693637,1.708457e-5,578,289.0,5ef5c11-dirty
0.0003,0.05,2,0.0,7,0.09785218034600811,0.09785218034600811,0.35120395123849624,15.209228857483321,5.042856e-5,953,476.5,5ef5c11-dirty
0.3,0.2,8,0.0,5,0.3018422580245763,0.3018422580245763,0.8230917161418023,1.1760603130050242,0.00036867431,767,383.5,5ef5c11-dirty
0.001,0.2,2,0.0,4,0.01589485511875804,0.01589485511875804,0.057265577451075925,152.86681221030577,1.708457e-5,389,194.5,5ef5c11-dirty
0.3,0.1,8,0.02,7,0.1800036199249626,0.1800036199249626,0.282963330381819,3.6773574367048765,5.042856e-5,1334,667.0,5ef5c11-dirty
0.03,0.1,2,0.01,4,0.08248861177472973,0.08248861177472973,0.2446934038643061,9.775491264654367,1.708457e-5,578,289.0,5ef5c11-dirty
0.003,0.2,2,0.0,4,0.0195763629569675,0.0195763629569675,0.08752360391667775,50.945313230513506,1.708457e-5,389,194.5,5ef5c11-dirty
0.001,0.05,2,0.0,7,0.22102792910530003,0.22102792910530003,0.7390629726624546,4.578779043672941,5.042856e-5,953,476.5,5ef5c11-dirty
0.01,0.2,2,0.0,4,0.03245335868286546,0.03245335868286546,0.18840083521699438,15.288239786074383,1.708457e-5,389,194.5,5ef5c11-dirty
0.1,0.1,2,0.01,4,0.12135976746746584,0.12135976746746584,0.2445661633093501,5.050812704165647,1.708457e-5,578,289.0,5ef5c11-dirty
0.0003,0.2,8,0.005,5,-0.08956165491191691,0.02024893678810623,-0.08956165491191691,852.169899234494,0.00036867431,767,383.5,5ef5c11-dirty
0.03,0.2,2,0.0,4,0.06899020177414616,0.06899020177414616,0.4057420806500759,5.14425221739547,1.708457e-5,389,194.5,5ef5c11-dirty
0.3,0.005,2,0.02,5,0.1746908576332211,0.1746908576332211,0.3427430287851116,4.3230914191518215,0.00036867431,7739,3869.5,5ef5c11-dirty
0.1,0.2,2,0.0,4,0.18732486638133317,0.18732486638133317,0.6285112586599215,1.7339717249831452,1.708457e-5,389,194.5,5ef5c11-dirty
0.003,0.05,2,0.0,7,0.5046825865625593,0.5046825865625593,0.9326815789779233,1.5515375069263682,5.042856e-5,953,476.5,5ef5c11-dirty
0.0003,0.1,8,0.0,8,-0.0628781359741253,0.06907671219743884,-0.0628781359741253,589.255064380271,0.00089239184,1334,667.0,5ef5c11-dirty
0.3,0.1,2,0.01,4,0.2622504813448173,0.2622504813448173,0.43143276037376804,2.6114934069649887,1.708457e-5,578,289.0,5ef5c11-dirty
0.3,0.2,2,0.0,4,0.386410163929694,0.386410163929694,0.6777294553869521,0.9900205703498537,1.708457e-5,389,194.5,5ef5c11-dirty
0.1,0.05,8,0.005,1,0.2520811337375524,0.2520811337375524,0.5168648484313109,3.489299191626329,0.00032680426,2459,1229.5,5ef5c11-dirty
0.001,0.2,8,0.005,5,-0.0887843435208022,0.020147627833448714,-0.0887843435208022,255.74952980222128,0.00036867431,767,383.5,5ef5c11-dirty
0.0003,0.2,2,0.005,4,0.01791022703511386,0.01791022703511386,0.04663439608478442,515.3851131493905,1.708457e-5,389,194.5,5ef5c11-dirty
0.01,0.05,2,0.0,7,0.8604599119454308,0.8604599119454308,0.9701069296587516,0.5280062348610904,5.042856e-5,953,476.5,5ef5c11-dirty
0.0003,0.1,2,0.02,4,0.01474371970745272,0.01474371970745272,0.04410983787992653,322.37729659965316,1.708457e-5,578,289.0,5ef5c11-dirty
0.03,0.01,2,0.02,2,0.12425526951141778,0.12690019749509493,0.12425526951141778,11.624525318838755,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.001,0.2,2,0.005,4,0.018067433001884164,0.018067433001884164,0.04151226700998993,154.71972171590386,1.708457e-5,389,194.5,5ef5c11-dirty
0.001,0.1,8,0.0,8,-0.055094394702583836,0.07046437674133438,-0.055094394702583836,176.7234816561455,0.00089239184,1334,667.0,5ef5c11-dirty
0.001,0.1,2,0.02,4,0.012605353271852814,0.014744573432567083,0.012605353271852814,96.70729562521115,1.708457e-5,578,289.0,5ef5c11-dirty
0.003,0.2,2,0.005,4,0.015827191039691817,0.015827191039691817,0.024926288390631907,52.561053414973635,1.708457e-5,389,194.5,5ef5c11-dirty
0.003,0.2,8,0.005,5,-0.14923168613832982,0.021349614513204482,-0.14923168613832982,87.71578929541514,0.00036867431,767,383.5,5ef5c11-dirty
0.01,0.2,2,0.005,4,0.031107994002649048,0.031107994002649048,0.09204521561720146,16.882637866395225,1.708457e-5,389,194.5,5ef5c11-dirty
0.003,0.1,2,0.02,4,-0.015836815009325583,0.014746134203625545,-0.015836815009325583,32.239895095558865,1.708457e-5,578,289.0,5ef5c11-dirty
0.03,0.2,2,0.005,4,0.03661615191667744,0.03661615191667744,0.09099843261511947,6.994024510829652,1.708457e-5,389,194.5,5ef5c11-dirty
0.03,0.05,2,0.0,7,0.9591789054209328,0.9591789054209328,0.9742962563188696,0.29372678298973015,5.042856e-5,953,476.5,5ef5c11-dirty
0.01,0.2,8,0.005,5,0.03180047619957397,0.03180047619957397,0.06286697516810491,27.216810491114497,0.00036867431,767,383.5,5ef5c11-dirty
0.1,0.2,2,0.005,4,0.08456547701502244,0.08456547701502244,0.19138304366323183,3.2844771519613003,1.708457e-5,389,194.5,5ef5c11-dirty
0.003,0.1,8,0.0,8,-0.03275627026059491,0.074420361972205,-0.03275627026059491,58.86061853005753,0.00089239184,1334,667.0,5ef5c11-dirty
0.01,0.1,2,0.02,4,-0.01183860478719699,0.0259163717231471,-0.01183860478719699,15.522893949607086,1.708457e-5,578,289.0,5ef5c11-dirty
0.3,0.2,2,0.005,4,0.15093782927183128,0.15093782927183128,0.4353084697586907,1.743210092340931,1.708457e-5,389,194.5,5ef5c11-dirty
0.03,0.1,2,0.02,4,0.06736196221350287,0.06736196221350287,0.09282464453611582,9.479126962321306,1.708457e-5,578,289.0,5ef5c11-dirty
0.0003,0.2,2,0.01,4,0.013690582488059745,0.013690582488059745,0.04135692248169693,505.57142369392926,1.708457e-5,389,194.5,5ef5c11-dirty
0.03,0.2,8,0.005,5,0.036129991815678865,0.036129991815678865,0.11795900371462027,9.806798208351983,0.00036867431,767,383.5,5ef5c11-dirty
0.3,0.05,8,0.005,1,0.39015918269139,0.39015918269139,0.6941491763716786,1.970063652510512,0.00032680426,2459,1229.5,5ef5c11-dirty
0.001,0.2,2,0.01,4,0.014865770095111976,0.014865770095111976,0.18484021898095446,155.81695738442372,1.708457e-5,389,194.5,5ef5c11-dirty
0.01,0.1,8,0.0,8,0.04624773373024067,0.08824748755662273,0.04624773373024067,17.619879884017966,0.00089239184,1334,667.0,5ef5c11-dirty
0.1,0.1,2,0.02,4,0.10539085528798027,0.10539085528798027,0.10964530804306724,5.942562506595218,1.708457e-5,578,289.0,5ef5c11-dirty
0.003,0.2,2,0.01,4,0.01495550903127494,0.01495550903127494,0.19331787449248936,52.196083719470586,1.708457e-5,389,194.5,5ef5c11-dirty
0.1,0.2,8,0.005,5,0.07153643825402628,0.07153643825402628,0.3507157947717312,3.658399651928674,0.00036867431,767,383.5,5ef5c11-dirty
0.01,0.2,2,0.01,4,0.014368657979837355,0.014368657979837355,0.2507187903403359,18.378028861508778,1.708457e-5,389,194.5,5ef5c11-dirty
0.1,0.05,2,0.0,7,0.974804853226685,0.974804853226685,0.9749720298350885,0.2501874083118537,5.042856e-5,953,476.5,5ef5c11-dirty
0.3,0.1,2,0.02,4,0.1281101648214574,0.18274800784425033,0.1281101648214574,3.455918082263045,1.708457e-5,578,289.0,5ef5c11-dirty
0.03,0.1,8,0.0,8,0.12736687788302373,0.12736687788302373,0.25331260974494313,5.869534193140969,0.00089239184,1334,667.0,5ef5c11-dirty
0.03,0.2,2,0.01,4,0.062199306798395505,0.062199306798395505,0.20101642412787624,9.221312287130418,1.708457e-5,389,194.5,5ef5c11-dirty
0.0003,0.1,2,0.0,5,-0.07568140700972864,0.020843705685436906,-0.07568140700972864,303.7847216825451,0.00036867431,578,289.0,5ef5c11-dirty
0.1,0.2,2,0.01,4,0.06986137717362173,0.06986137717362173,0.2217661474806547,4.470937852850268,1.708457e-5,389,194.5,5ef5c11-dirty
0.3,0.2,8,0.005,5,0.17094078082714867,0.17094078082714867,0.5635382033088969,1.853657555626558,0.00036867431,767,383.5,5ef5c11-dirty
0.001,0.1,2,0.0,5,-0.043187237501422455,0.025244531794022557,-0.043187237501422455,91.09808479258534,0.00036867431,578,289.0,5ef5c11-dirty
0.1,0.01,2,0.02,2,0.18314972979634064,0.18314972979634064,0.24850760273255396,6.719064716210703,9.048635e-6,3971,1985.5,5ef5c11-dirty
0.3,0.2,2,0.01,4,0.164889371101212,0.164889371101212,0.4114193584192458,2.39473846538954,1.708457e-5,389,194.5,5ef5c11-dirty
0.003,0.1,2,0.0,5,0.03779063602889102,0.03779063602889102,0.05011125708571537,30.334060496025398,0.00036867431,578,289.0,5ef5c11-dirty
0.1,0.1,8,0.0,8,0.25403214518603734,0.25403214518603734,0.5552098105482317,1.8681196750503752,0.00089239184,1334,667.0,5ef5c11-dirty
0.3,0.05,2,0.0,7,0.9749789035241823,0.9766296503896215,0.9749789035241823,0.24507226269988025,5.042856e-5,953,476.5,5ef5c11-dirty
0.0003,0.2,2,0.02,4,0.014755618754599244,0.014755618754599244,0.04412733055941759,515.1412677623987,1.708457e-5,389,194.5,5ef5c11-dirty
0.0003,0.005,2,0.0,6,0.9024262273202515,0.9379135600190381,0.9024262273202515,0.351549428709169,0.000112622154,7739,3869.5,5ef5c11-dirty
0.01,0.1,2,0.0,5,0.0816827252617433,0.0816827252617433,0.348383646168506,9.07851782500015,0.00036867431,578,289.0,5ef5c11-dirty
0.0003,0.2,8,0.01,5,-0.09612404469014851,0.018188450094721368,-0.09612404469014851,854.8059228958205,0.00036867431,767,383.5,5ef5c11-dirty
0.0003,0.05,8,0.01,1,0.007194914274718145,0.007194914274718145,0.01921690981682047,78.99762218466131,0.00032680426,2459,1229.5,5ef5c11-dirty
0.03,0.1,2,0.0,5,0.20395781016226894,0.20395781016226894,0.7442342068027288,3.0395727886611983,0.00036867431,578,289.0,5ef5c11-dirty
0.3,0.1,8,0.0,8,0.47435209792604227,0.47435209792604227,0.6297060140819466,0.9463073598221912,0.00089239184,1334,667.0,5ef5c11-dirty
0.001,0.2,2,0.02,4,0.014755068290706764,0.014755068290706764,0.020526866921461048,154.53587765445135,1.708457e-5,389,194.5,5ef5c11-dirty
0.1,0.1,2,0.0,5,0.5259587043946273,0.5259587043946273,0.8853092616839778,1.0364895643321417,0.00036867431,578,289.0,5ef5c11-dirty
0.0003,0.05,2,0.005,7,-0.0017410509271761692,0.04331068135372864,-0.0017410509271761692,15.298716916022856,5.042856e-5,953,476.5,5ef5c11-dirty
0.001,0.2,8,0.01,5,-0.09600964809501523,0.0181879959954922,-0.09600964809501523,256.43007574563796,0.00036867431,767,383.5,5ef5c11-dirty
0.003,0.2,2,0.02,4,-0.02023971845347568,0.01475758611203975,-0.02023971845347568,51.51084409147444,1.708457e-5,389,194.5,5ef5c11-dirty
0.3,0.1,2,0.0,5,0.7730741448708407,0.7730741448708407,0.9000300544541769,0.6350091810666282,0.00036867431,578,289.0,5ef5c11-dirty
0.03,0.02,8,0.005,4,0.10901293009819946,0.10901293009819946,0.14104704228878087,6.772309816827033,1.708457e-5,5852,2926.0,5ef5c11-dirty
0.01,0.2,2,0.02,4,0.012675705696967106,0.01631582794467428,0.012675705696967106,19.066536724971545,1.708457e-5,389,194.5,5ef5c11-dirty
0.0003,0.1,2,0.005,5,-0.09599676237790647,0.021102141311490873,-0.09599676237790647,304.357734750638,0.00036867431,578,289.0,5ef5c11-dirty
0.001,0.05,2,0.005,7,-0.08031236927962268,-0.08031236927962268,-0.0061072856763341125,22.44242358427878,5.042856e-5,953,476.5,5ef5c11-dirty
0.03,0.2,2,0.02,4,0.044532669097365855,0.044532669097365855,0.09181168082407462,9.532849577723844,1.708457e-5,389,194.5,5ef5c11-dirty
0.003,0.2,8,0.01,5,-0.09105945540603884,0.014360532093518051,-0.09105945540603884,86.37991726890222,0.00036867431,767,383.5,5ef5c11-dirty
0.0003,0.1,8,0.005,8,0.018506332828722896,0.0676488597525368,0.018506332828722896,592.1002665002048,0.00089239184,1334,667.0,5ef5c11-dirty
0.1,0.2,2,0.02,4,0.05768311739225782,0.05768311739225782,0.08227339366706363,5.152457092533762,1.708457e-5,389,194.5,5ef5c11-dirty
0.001,0.1,2,0.005,5,-0.09354475032975432,0.020695237703899992,-0.09354475032975432,92.19060468126717,0.00036867431,578,289.0,5ef5c11-dirty
0.3,0.2,2,0.02,4,-0.0034013196064926693,0.14122571405777312,-0.0034013196064926693,2.9482281929928154,1.708457e-5,389,194.5,5ef5c11-dirty
0.003,0.05,2,0.005,7,-0.059505237621848985,-0.059505237621848985,0.038176595663232,16.95300898627508,5.042856e-5,953,476.5,5ef5c11-dirty
0.01,0.2,8,0.01,5,-0.026829904443245026,0.01870181152895985,-0.026829904443245026,27.499704563591433,0.00036867431,767,383.5,5ef5c11-dirty
0.0003,0.2,2,0.0,5,-0.07648793866263678,0.018342269452761316,-0.07648793866263678,485.10462657040426,0.00036867431,389,194.5,5ef5c11-dirty
0.003,0.1,2,0.005,5,-0.24817822560699457,0.0291437172189823,-0.24817822560699457,36.57745575687587,0.00036867431,578,289.0,5ef5c11-dirty
0.001,0.2,2,0.0,5,-0.05723902060935862,0.019700726848974948,-0.05723902060935862,145.49610618568838,0.00036867431,389,194.5,5ef5c11-dirty
0.001,0.05,8,0.01,1,-0.003287851656144955,0.010569015639202192,-0.003287851656144955,36.037666307497844,0.00032680426,2459,1229.5,5ef5c11-dirty
