kind,treatment,depth,seed,leaf,idx,grad_norm
local_self,downscaled_ffn,16,1,log_neg_lambda,6,9.049298e10
local_self,downscaled_ffn,16,1,log_neg_lambda,7,7.0768536e12
local_self,downscaled_ffn,16,1,log_neg_lambda,8,1.0345439e13
local_self,downscaled_ffn,16,1,log_neg_lambda,9,1.0035182e13
local_self,downscaled_ffn,16,1,log_neg_lambda,10,3.2400493e10
local_self,downscaled_ffn,16,1,log_neg_lambda,11,4.211768e10
local_self,downscaled_ffn,16,1,log_neg_lambda,12,4.291487e11
local_self,downscaled_ffn,16,1,log_neg_lambda,13,8.748912e11
local_self,downscaled_ffn,16,1,log_neg_lambda,14,4.757875e11
local_self,downscaled_ffn,16,1,log_neg_lambda,15,3.3530976e8
local_self,downscaled_ffn,16,1,log_neg_lambda,16,2.262039e8
local_self,downscaled_ffn,16,1,log_neg_lambda,17,1.5566668e10
local_self,downscaled_ffn,16,1,log_neg_lambda,18,1.0088665e10
local_self,downscaled_ffn,16,1,log_neg_lambda,19,2.656114e10
local_self,downscaled_ffn,16,1,log_neg_lambda,20,2.8373016e7
local_self,downscaled_ffn,16,1,log_neg_lambda,21,1.367314e7
local_self,downscaled_ffn,16,1,log_neg_lambda,22,1.9358819e9
local_self,downscaled_ffn,16,1,log_neg_lambda,23,1.4499319e9
local_self,downscaled_ffn,16,1,log_neg_lambda,24,4.626787e9
local_self,downscaled_ffn,16,1,log_neg_lambda,25,4.7441215e6
local_self,downscaled_ffn,16,1,log_neg_lambda,26,4.4729745e6
local_self,downscaled_ffn,16,1,log_neg_lambda,27,1.3849064e8
local_self,downscaled_ffn,16,1,log_neg_lambda,28,1.8103285e8
local_self,downscaled_ffn,16,1,log_neg_lambda,29,7.444135e8
local_self,downscaled_ffn,16,1,log_neg_lambda,30,176784.88
local_self,downscaled_ffn,16,1,log_neg_lambda,31,151199.14
local_self,downscaled_ffn,16,1,log_neg_lambda,32,9.521632e6
local_self,downscaled_ffn,16,1,log_neg_lambda,33,1.1020765e7
local_self,downscaled_ffn,16,1,log_neg_lambda,34,2.385814e7
local_self,downscaled_ffn,16,1,log_neg_lambda,35,18341.92
local_self,downscaled_ffn,16,1,log_neg_lambda,36,17187.283
local_self,downscaled_ffn,16,1,log_neg_lambda,37,2.9978155e6
local_self,downscaled_ffn,16,1,log_neg_lambda,38,1.8332109e6
local_self,downscaled_ffn,16,1,log_neg_lambda,39,2.2187445e6
local_self,downscaled_ffn,16,1,log_neg_lambda,40,3407.0476
local_self,downscaled_ffn,16,1,log_neg_lambda,41,2937.6372
local_self,downscaled_ffn,16,1,log_neg_lambda,42,177959.86
local_self,downscaled_ffn,16,1,log_neg_lambda,43,168051.81
local_self,downscaled_ffn,16,1,log_neg_lambda,44,906533.5
local_self,downscaled_ffn,16,1,log_neg_lambda,45,406.4654
local_self,downscaled_ffn,16,1,log_neg_lambda,46,301.55557
local_self,downscaled_ffn,16,1,log_neg_lambda,47,24568.125
local_self,downscaled_ffn,16,1,log_neg_lambda,48,21881.613
local_self,downscaled_ffn,16,1,log_neg_lambda,49,53000.05
local_self,downscaled_ffn,16,1,log_neg_lambda,50,56.11398
local_self,downscaled_ffn,16,1,log_neg_lambda,51,46.759056
local_self,downscaled_ffn,16,1,log_neg_lambda,52,2153.371
local_self,downscaled_ffn,16,1,log_neg_lambda,53,4149.8955
local_self,downscaled_ffn,16,1,log_neg_lambda,54,3998.2725
local_self,downscaled_ffn,16,1,log_neg_lambda,55,3.414466
local_self,downscaled_ffn,16,1,log_neg_lambda,56,3.7489958
local_self,downscaled_ffn,16,1,log_neg_lambda,57,299.67346
local_self,downscaled_ffn,16,1,log_neg_lambda,58,600.00134
local_self,downscaled_ffn,16,1,log_neg_lambda,59,303.78195
local_self,downscaled_ffn,16,1,log_neg_lambda,60,0.6780633
local_self,downscaled_ffn,16,1,log_neg_lambda,61,0.522251
local_self,downscaled_ffn,16,1,log_neg_lambda,62,16.317295
local_self,downscaled_ffn,16,1,log_neg_lambda,63,24.9615
local_self,downscaled_ffn,16,1,log_neg_lambda,64,47.55308
local_self,downscaled_ffn,16,1,log_neg_lambda,65,0.029662883
local_self,downscaled_ffn,16,1,log_neg_lambda,66,0.025929224
local_self,downscaled_ffn,16,1,log_neg_lambda,67,2.8354585
local_self,downscaled_ffn,16,1,log_neg_lambda,68,2.7957456
local_self,downscaled_ffn,16,1,log_neg_lambda,69,7.211702
local_self,downscaled_ffn,16,1,log_neg_lambda,70,0.0028233028
local_self,downscaled_ffn,16,1,log_neg_lambda,71,0.0034542307
local_self,downscaled_ffn,16,1,log_neg_lambda,72,0.12040674
local_self,downscaled_ffn,16,1,log_neg_lambda,73,0.18011409
local_self,downscaled_ffn,16,1,log_neg_lambda,74,0.32537282
local_self,downscaled_ffn,16,1,log_neg_lambda,75,0.00014036904
local_self,downscaled_ffn,16,1,log_neg_lambda,76,0.00016150168
local_self,downscaled_ffn,16,1,log_neg_lambda,77,0.0053810673
local_self,downscaled_ffn,16,1,log_neg_lambda,78,0.006843898
local_self,downscaled_ffn,16,1,log_neg_lambda,79,0.009433466
local_self,downscaled_ffn,16,1,log_neg_lambda,80,3.8267985e-6
local_self,downscaled_ffn,16,1,log_neg_lambda,81,3.4166233e-6
local_self,downscaled_ffn,16,1,weight,1,6.5471993e15
local_self,downscaled_ffn,16,1,weight,2,6.832908e14
local_self,downscaled_ffn,16,1,weight,3,8.622892e14
local_self,downscaled_ffn,16,1,weight,4,1.9545591e15
local_self,downscaled_ffn,16,1,weight,5,2.1705513e13
local_self,downscaled_ffn,16,1,weight,6,2.142512e13
local_self,downscaled_ffn,16,1,weight,7,1.5346267e14
local_self,downscaled_ffn,16,1,weight,8,1.7541604e14
local_self,downscaled_ffn,16,1,weight,9,1.7645326e14
local_self,downscaled_ffn,16,1,weight,10,7.083903e12
local_self,downscaled_ffn,16,1,weight,11,7.806269e12
local_self,downscaled_ffn,16,1,weight,12,7.786427e12
local_self,downscaled_ffn,16,1,weight,13,3.0012607e13
local_self,downscaled_ffn,16,1,weight,14,8.917153e12
local_self,downscaled_ffn,16,1,weight,15,4.7829475e10
local_self,downscaled_ffn,16,1,weight,16,4.6847635e10
local_self,downscaled_ffn,16,1,weight,17,3.2588127e11
local_self,downscaled_ffn,16,1,weight,18,1.7290124e11
local_self,downscaled_ffn,16,1,weight,19,5.822489e11
local_self,downscaled_ffn,16,1,weight,20,4.546458e9
local_self,downscaled_ffn,16,1,weight,21,4.0048532e9
local_self,downscaled_ffn,16,1,weight,22,5.6681173e10
local_self,downscaled_ffn,16,1,weight,23,2.5022857e10
local_self,downscaled_ffn,16,1,weight,24,7.252597e10
local_self,downscaled_ffn,16,1,weight,25,8.353975e8
local_self,downscaled_ffn,16,1,weight,26,8.810235e8
local_self,downscaled_ffn,16,1,weight,27,3.156399e9
local_self,downscaled_ffn,16,1,weight,28,4.795978e9
local_self,downscaled_ffn,16,1,weight,29,9.271128e9
local_self,downscaled_ffn,16,1,weight,30,2.489998e7
local_self,downscaled_ffn,16,1,weight,31,2.376391e7
local_self,downscaled_ffn,16,1,weight,32,3.118795e8
local_self,downscaled_ffn,16,1,weight,33,2.202021e8
local_self,downscaled_ffn,16,1,weight,34,3.106869e8
local_self,downscaled_ffn,16,1,weight,35,3.1577218e6
local_self,downscaled_ffn,16,1,weight,36,3.1044802e6
local_self,downscaled_ffn,16,1,weight,37,3.4295204e7
local_self,downscaled_ffn,16,1,weight,38,3.826986e7
local_self,downscaled_ffn,16,1,weight,39,5.468649e7
local_self,downscaled_ffn,16,1,weight,40,531931.2
local_self,downscaled_ffn,16,1,weight,41,552117.06
local_self,downscaled_ffn,16,1,weight,42,5.1604915e6
local_self,downscaled_ffn,16,1,weight,43,3.293063e6
local_self,downscaled_ffn,16,1,weight,44,1.0763206e7
local_self,downscaled_ffn,16,1,weight,45,55544.582
local_self,downscaled_ffn,16,1,weight,46,52466.48
local_self,downscaled_ffn,16,1,weight,47,615903.56
local_self,downscaled_ffn,16,1,weight,48,406556.06
local_self,downscaled_ffn,16,1,weight,49,1.0764479e6
local_self,downscaled_ffn,16,1,weight,50,8003.588
local_self,downscaled_ffn,16,1,weight,51,7841.048
local_self,downscaled_ffn,16,1,weight,52,38688.137
local_self,downscaled_ffn,16,1,weight,53,103066.805
local_self,downscaled_ffn,16,1,weight,54,77907.47
local_self,downscaled_ffn,16,1,weight,55,558.20264
local_self,downscaled_ffn,16,1,weight,56,641.4301
local_self,downscaled_ffn,16,1,weight,57,9094.027
local_self,downscaled_ffn,16,1,weight,58,9548.394
local_self,downscaled_ffn,16,1,weight,59,5331.9565
local_self,downscaled_ffn,16,1,weight,60,85.010376
local_self,downscaled_ffn,16,1,weight,61,83.54039
local_self,downscaled_ffn,16,1,weight,62,350.17303
local_self,downscaled_ffn,16,1,weight,63,348.9912
local_self,downscaled_ffn,16,1,weight,64,864.71075
local_self,downscaled_ffn,16,1,weight,65,4.2001286
local_self,downscaled_ffn,16,1,weight,66,3.8852844
local_self,downscaled_ffn,16,1,weight,67,45.11947
local_self,downscaled_ffn,16,1,weight,68,48.334305
local_self,downscaled_ffn,16,1,weight,69,121.10438
local_self,downscaled_ffn,16,1,weight,70,0.40167645
local_self,downscaled_ffn,16,1,weight,71,0.40472275
local_self,downscaled_ffn,16,1,weight,72,2.4325633
local_self,downscaled_ffn,16,1,weight,73,3.2757647
local_self,downscaled_ffn,16,1,weight,74,8.101085
local_self,downscaled_ffn,16,1,weight,75,0.020817984
local_self,downscaled_ffn,16,1,weight,76,0.021576047
local_self,downscaled_ffn,16,1,weight,77,0.13421395
local_self,downscaled_ffn,16,1,weight,78,0.15852807
local_self,downscaled_ffn,16,1,weight,79,0.32653216
local_self,downscaled_ffn,16,1,weight,80,0.0006557276
local_self,downscaled_ffn,16,1,weight,81,0.0006512357
local_self,downscaled_ffn,16,1,scale,1,1.8518715e12
local_self,downscaled_ffn,16,1,scale,2,1.0434986e10
local_self,downscaled_ffn,16,1,scale,3,3.9263613e10
local_self,downscaled_ffn,16,1,scale,4,2.0651727e9
local_self,downscaled_ffn,16,1,scale,5,1.8323846e8
local_self,downscaled_ffn,16,1,scale,6,6.131096e7
local_self,downscaled_ffn,16,1,scale,7,3.745089e6
local_self,downscaled_ffn,16,1,scale,8,964839.1
local_self,downscaled_ffn,16,1,scale,9,325.5547
local_self,downscaled_ffn,16,1,scale,10,11344.64
local_self,downscaled_ffn,16,1,scale,11,503.41467
local_self,downscaled_ffn,16,1,scale,12,300.22186
local_self,downscaled_ffn,16,1,scale,13,4.3451514
local_self,downscaled_ffn,16,1,scale,14,1.3315209
local_self,downscaled_ffn,16,1,scale,15,0.06043057
local_self,downscaled_ffn,16,1,scale,16,0.0020707918
local_self,rezero,1,1,alpha,1,0.02789928
local_self,rezero,1,1,alpha,2,6.0634018e-5
local_self,rezero,1,1,log_neg_lambda,1,0.011778206
local_self,rezero,1,1,log_neg_lambda,2,0.0007675069
local_self,rezero,1,1,log_neg_lambda,3,0.0007156521
local_self,rezero,1,1,log_neg_lambda,4,0.0008222434
local_self,rezero,1,1,log_neg_lambda,5,2.682101e-6
local_self,rezero,1,1,log_neg_lambda,6,2.1942824e-6
local_self,rezero,1,1,weight,1,0.6480113
local_self,rezero,1,1,weight,2,0.020053772
local_self,rezero,1,1,weight,3,0.03994149
local_self,rezero,1,1,weight,4,0.023950731
local_self,rezero,1,1,weight,5,0.0012505191
local_self,rezero,1,1,weight,6,0.0013842348
local_self,rezero,1,1,scale,1,0.00024761498
local_self,rezero,2,1,alpha,1,0.13789834
local_self,rezero,2,1,alpha,2,0.00017054193
local_self,rezero,2,1,alpha,3,0.021134937
local_self,rezero,2,1,alpha,4,8.1250546e-5
local_self,rezero,2,1,log_neg_lambda,1,0.018270126
local_self,rezero,2,1,log_neg_lambda,2,0.004059525
local_self,rezero,2,1,log_neg_lambda,3,0.001034862
local_self,rezero,2,1,log_neg_lambda,4,0.0016787304
local_self,rezero,2,1,log_neg_lambda,5,3.8119883e-6
local_self,rezero,2,1,log_neg_lambda,6,3.3658932e-6
local_self,rezero,2,1,log_neg_lambda,7,0.0008126035
local_self,rezero,2,1,log_neg_lambda,8,0.0005252687
local_self,rezero,2,1,log_neg_lambda,9,0.0017014662
local_self,rezero,2,1,log_neg_lambda,10,2.553832e-6
local_self,rezero,2,1,log_neg_lambda,11,2.3606335e-6
local_self,rezero,2,1,weight,1,0.66662747
local_self,rezero,2,1,weight,2,0.07530459
local_self,rezero,2,1,weight,3,0.052235637
local_self,rezero,2,1,weight,4,0.060162157
local_self,rezero,2,1,weight,5,0.0017014062
local_self,rezero,2,1,weight,6,0.0016687245
local_self,rezero,2,1,weight,7,0.02627056
local_self,rezero,2,1,weight,8,0.054404005
local_self,rezero,2,1,weight,9,0.042011324
local_self,rezero,2,1,weight,10,0.0015869419
local_self,rezero,2,1,weight,11,0.00145302
local_self,rezero,2,1,scale,1,0.0006771535
local_self,rezero,2,1,scale,2,0.00022460167
local_self,rezero,4,1,alpha,1,0.120661885
local_self,rezero,4,1,alpha,2,0.00010109859
local_self,rezero,4,1,alpha,3,0.03574183
local_self,rezero,4,1,alpha,4,0.0002079315
local_self,rezero,4,1,alpha,5,0.006147341
local_self,rezero,4,1,alpha,6,0.00012980656
local_self,rezero,4,1,alpha,7,0.06174142
local_self,rezero,4,1,alpha,8,0.00019034787
local_self,rezero,4,1,log_neg_lambda,1,0.029056812
local_self,rezero,4,1,log_neg_lambda,2,0.011497222
local_self,rezero,4,1,log_neg_lambda,3,0.0033523187
local_self,rezero,4,1,log_neg_lambda,4,0.004624733
local_self,rezero,4,1,log_neg_lambda,5,6.747397e-6
local_self,rezero,4,1,log_neg_lambda,6,5.206066e-6
local_self,rezero,4,1,log_neg_lambda,7,0.00159487
local_self,rezero,4,1,log_neg_lambda,8,0.0018981051
local_self,rezero,4,1,log_neg_lambda,9,0.0038374106
local_self,rezero,4,1,log_neg_lambda,10,3.7590698e-6
local_self,rezero,4,1,log_neg_lambda,11,4.597993e-6
local_self,rezero,4,1,log_neg_lambda,12,0.0013795311
local_self,rezero,4,1,log_neg_lambda,13,0.0012782218
local_self,rezero,4,1,log_neg_lambda,14,0.0017207152
local_self,rezero,4,1,log_neg_lambda,15,3.6371898e-6
local_self,rezero,4,1,log_neg_lambda,16,2.8189081e-6
local_self,rezero,4,1,log_neg_lambda,17,0.00042737863
local_self,rezero,4,1,log_neg_lambda,18,0.0005403741
local_self,rezero,4,1,log_neg_lambda,19,0.0011016098
local_self,rezero,4,1,log_neg_lambda,20,2.4212e-6
local_self,rezero,4,1,log_neg_lambda,21,2.4686244e-6
local_self,rezero,4,1,weight,1,1.857872
local_self,rezero,4,1,weight,2,0.2434605
local_self,rezero,4,1,weight,3,0.28306645
local_self,rezero,4,1,weight,4,0.13139564
local_self,rezero,4,1,weight,5,0.0024109422
local_self,rezero,4,1,weight,6,0.002658981
local_self,rezero,4,1,weight,7,0.04764675
local_self,rezero,4,1,weight,8,0.08398724
local_self,rezero,4,1,weight,9,0.08214566
local_self,rezero,4,1,weight,10,0.0018182193
local_self,rezero,4,1,weight,11,0.0016954654
local_self,rezero,4,1,weight,12,0.05967668
local_self,rezero,4,1,weight,13,0.044778574
local_self,rezero,4,1,weight,14,0.040620662
local_self,rezero,4,1,weight,15,0.0016759782
local_self,rezero,4,1,weight,16,0.001526092
local_self,rezero,4,1,weight,17,0.011896442
local_self,rezero,4,1,weight,18,0.024622886
local_self,rezero,4,1,weight,19,0.027401874
local_self,rezero,4,1,weight,20,0.0014354568
local_self,rezero,4,1,weight,21,0.0014753217
local_self,rezero,4,1,scale,1,0.0025236306
local_self,rezero,4,1,scale,2,0.00043190236
local_self,rezero,4,1,scale,3,0.0006713976
local_self,rezero,4,1,scale,4,0.00013114327
local_self,rezero,8,1,alpha,1,0.6120088
local_self,rezero,8,1,alpha,2,0.0039687827
local_self,rezero,8,1,alpha,3,0.20835581
local_self,rezero,8,1,alpha,4,0.0012835341
local_self,rezero,8,1,alpha,5,0.11053423
local_self,rezero,8,1,alpha,6,0.0002052253
local_self,rezero,8,1,alpha,7,0.09918289
local_self,rezero,8,1,alpha,8,0.00028209353
local_self,rezero,8,1,alpha,9,0.0118571
local_self,rezero,8,1,alpha,10,9.3078525e-5
local_self,rezero,8,1,alpha,11,0.071899325
local_self,rezero,8,1,alpha,12,0.00019289099
local_self,rezero,8,1,alpha,13,0.07095989
local_self,rezero,8,1,alpha,14,1.2998782e-5
local_self,rezero,8,1,alpha,15,0.02158164
local_self,rezero,8,1,alpha,16,0.00018514477
local_self,rezero,8,1,log_neg_lambda,1,0.13017903
local_self,rezero,8,1,log_neg_lambda,2,0.110222794
local_self,rezero,8,1,log_neg_lambda,3,0.06842592
local_self,rezero,8,1,log_neg_lambda,4,0.041508652
local_self,rezero,8,1,log_neg_lambda,5,5.9398702e-5
local_self,rezero,8,1,log_neg_lambda,6,4.861713e-5
local_self,rezero,8,1,log_neg_lambda,7,0.015255169
local_self,rezero,8,1,log_neg_lambda,8,0.028019715
local_self,rezero,8,1,log_neg_lambda,9,0.017895762
local_self,rezero,8,1,log_neg_lambda,10,3.4125478e-5
local_self,rezero,8,1,log_neg_lambda,11,3.345242e-5
local_self,rezero,8,1,log_neg_lambda,12,0.032981176
local_self,rezero,8,1,log_neg_lambda,13,0.015072351
local_self,rezero,8,1,log_neg_lambda,14,0.009884017
local_self,rezero,8,1,log_neg_lambda,15,1.4243513e-5
local_self,rezero,8,1,log_neg_lambda,16,1.3959753e-5
local_self,rezero,8,1,log_neg_lambda,17,0.005124533
local_self,rezero,8,1,log_neg_lambda,18,0.00625496
local_self,rezero,8,1,log_neg_lambda,19,0.010171298
local_self,rezero,8,1,log_neg_lambda,20,8.085369e-6
local_self,rezero,8,1,log_neg_lambda,21,7.5963044e-6
local_self,rezero,8,1,log_neg_lambda,22,0.002008087
local_self,rezero,8,1,log_neg_lambda,23,0.002761022
local_self,rezero,8,1,log_neg_lambda,24,0.004529488
local_self,rezero,8,1,log_neg_lambda,25,4.384221e-6
local_self,rezero,8,1,log_neg_lambda,26,4.181701e-6
local_self,rezero,8,1,log_neg_lambda,27,0.0012334009
local_self,rezero,8,1,log_neg_lambda,28,0.0016130563
local_self,rezero,8,1,log_neg_lambda,29,0.0024800901
local_self,rezero,8,1,log_neg_lambda,30,3.564089e-6
local_self,rezero,8,1,log_neg_lambda,31,2.8608279e-6
local_self,rezero,8,1,log_neg_lambda,32,0.00086713635
local_self,rezero,8,1,log_neg_lambda,33,0.0010112704
local_self,rezero,8,1,log_neg_lambda,34,0.0012060768
local_self,rezero,8,1,log_neg_lambda,35,2.5463612e-6
local_self,rezero,8,1,log_neg_lambda,36,2.8804368e-6
local_self,rezero,8,1,log_neg_lambda,37,0.00043168777
local_self,rezero,8,1,log_neg_lambda,38,0.00041760987
local_self,rezero,8,1,log_neg_lambda,39,0.0012739665
local_self,rezero,8,1,log_neg_lambda,40,2.072465e-6
local_self,rezero,8,1,log_neg_lambda,41,2.300247e-6
local_self,rezero,8,1,weight,1,17.922884
local_self,rezero,8,1,weight,2,2.3394995
local_self,rezero,8,1,weight,3,6.1646967
local_self,rezero,8,1,weight,4,2.3148263
local_self,rezero,8,1,weight,5,0.017322175
local_self,rezero,8,1,weight,6,0.018523391
local_self,rezero,8,1,weight,7,0.40904987
local_self,rezero,8,1,weight,8,1.0501018
local_self,rezero,8,1,weight,9,0.52835196
local_self,rezero,8,1,weight,10,0.008294788
local_self,rezero,8,1,weight,11,0.008038169
local_self,rezero,8,1,weight,12,0.5443785
local_self,rezero,8,1,weight,13,0.28975236
local_self,rezero,8,1,weight,14,0.21034554
local_self,rezero,8,1,weight,15,0.005082822
local_self,rezero,8,1,weight,16,0.0050887377
local_self,rezero,8,1,weight,17,0.08470917
local_self,rezero,8,1,weight,18,0.16776977
local_self,rezero,8,1,weight,19,0.23734592
local_self,rezero,8,1,weight,20,0.0028335634
local_self,rezero,8,1,weight,21,0.0030412052
local_self,rezero,8,1,weight,22,0.09612992
local_self,rezero,8,1,weight,23,0.06960878
local_self,rezero,8,1,weight,24,0.11824256
local_self,rezero,8,1,weight,25,0.0018940871
local_self,rezero,8,1,weight,26,0.0020217302
local_self,rezero,8,1,weight,27,0.07297563
local_self,rezero,8,1,weight,28,0.037243985
local_self,rezero,8,1,weight,29,0.056461748
local_self,rezero,8,1,weight,30,0.0016382546
local_self,rezero,8,1,weight,31,0.0015739168
local_self,rezero,8,1,weight,32,0.025432475
local_self,rezero,8,1,weight,33,0.022284087
local_self,rezero,8,1,weight,34,0.041517317
local_self,rezero,8,1,weight,35,0.0014434375
local_self,rezero,8,1,weight,36,0.0013163707
local_self,rezero,8,1,weight,37,0.012704461
local_self,rezero,8,1,weight,38,0.013410127
local_self,rezero,8,1,weight,39,0.03877311
local_self,rezero,8,1,weight,40,0.0009417094
local_self,rezero,8,1,weight,41,0.0011068621
local_self,rezero,8,1,scale,1,0.00043861824
local_self,rezero,8,1,scale,2,0.014850446
local_self,rezero,8,1,scale,3,0.0039502885
local_self,rezero,8,1,scale,4,0.0015542064
local_self,rezero,8,1,scale,5,7.527981e-5
local_self,rezero,8,1,scale,6,0.00075023726
local_self,rezero,8,1,scale,7,0.00016680268
local_self,rezero,8,1,scale,8,4.8888687e-6
local_self,rezero,16,1,alpha,1,23.229156
local_self,rezero,16,1,alpha,2,0.059340283
local_self,rezero,16,1,alpha,3,64.84281
local_self,rezero,16,1,alpha,4,0.20336714
local_self,rezero,16,1,alpha,5,58.71349
local_self,rezero,16,1,alpha,6,0.032151848
local_self,rezero,16,1,alpha,7,21.15933
local_self,rezero,16,1,alpha,8,0.07072143
local_self,rezero,16,1,alpha,9,4.4327126
local_self,rezero,16,1,alpha,10,0.0416193
local_self,rezero,16,1,alpha,11,3.0219455
local_self,rezero,16,1,alpha,12,0.0150593985
local_self,rezero,16,1,alpha,13,3.7938864
local_self,rezero,16,1,alpha,14,0.007357583
local_self,rezero,16,1,alpha,15,0.33515906
local_self,rezero,16,1,alpha,16,2.3294007e-5
local_self,rezero,16,1,alpha,17,2.8099365
local_self,rezero,16,1,alpha,18,0.0027308627
local_self,rezero,16,1,alpha,19,0.12717599
local_self,rezero,16,1,alpha,20,0.001973645
local_self,rezero,16,1,alpha,21,0.22158423
local_self,rezero,16,1,alpha,22,0.00026448668
